danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,time_signature,is_running
0.588,0.88,9,-6.117,0,0.0747,0.0976,0.000167,0.767,0.242,96.003,7LSpFCvRZZot2AlmkUzy9k,3,0
0.582,0.568,1,-7.3,1,0.0275,0.577,0.0,0.105,0.394,121.991,1TE8AAk9koG0UJco6ZAUfx,3,0
0.65,0.659,3,-6.522,0,0.123,0.174,0.00772,0.126,0.154,76.985,76gcXhY3Zv6wW0BTe9nHJo,4,0
0.534,0.409,7,-9.559,1,0.0378,0.844,0.000656,0.115,0.243,127.357,1olWQ1LOUYs4VBwx5N8Lz9,4,0
0.504,0.771,6,-4.231,1,0.0319,0.0123,1.89e-05,0.078,0.555,157.985,5twSy6ffBrF03mnNUsUgJZ,4,0
0.629,0.733,7,-5.445,1,0.0419,0.0025,0.0,0.357,0.362,120.001,58BWnoFDNaeM0vwA0K3fqb,4,0
0.472,0.551,5,-7.219,0,0.25,0.103,0.0,0.345,0.347,83.25,0bkV1iQHSxBaksUqgEkcbc,4,0
0.641,0.803,6,-5.781,0,0.0286,0.00232,3.86e-06,0.361,0.671,121.086,2YVlDlk2zRceefo6XlC6DX,4,0
0.624,0.766,8,-3.805,1,0.0359,0.199,8.62e-06,0.156,0.37,172.08,7fveJ3pk1eSfxBdVkzdXZ0,4,0
0.847,0.988,9,-0.517,1,0.103,0.283,0.000942,0.345,0.699,115.057,7uSLF2yhpjLlYBLtyPX3Lb,4,0
0.742,0.839,5,-7.614,0,0.0618,0.00306,4.2e-05,0.106,0.346,126.03,3xIMkM5LgbVDkpO74O3Np3,4,0
0.916,0.583,1,-8.067,1,0.241,0.186,0.0,0.0798,0.661,141.095,2FDTHlrBguDzQkp7PVj16Q,4,0
0.571,0.458,4,-9.283,1,0.0258,0.544,9.27e-05,0.123,0.299,132.025,5LrN7yUQAzvthd4QujgPFr,4,0
0.498,0.897,2,-4.907,1,0.045,0.00136,0.0,0.118,0.373,169.902,5w40ZYhbBMAlHYNDaVJIUu,4,0
0.624,0.65,2,-5.819,1,0.0358,0.0229,1.21e-05,0.145,0.138,150.048,04WxWo7XeVyx22xEsrWRUb,4,0
0.805,0.707,6,-3.758,0,0.0353,0.142,3.71e-05,0.563,0.744,122.014,4eMKD8MRroxCqugpsxCCNb,4,0
0.823,0.388,1,-10.867,1,0.491,0.0187,0.0,0.0876,0.507,154.569,7sliFe6W30tPBPh6dvZsIH,4,0
0.747,0.629,9,-8.509,0,0.0363,0.328,0.00409,0.154,0.793,127.819,3RA55zrRkyPK8Fd86hrMy8,3,0
0.736,0.8,7,-5.38,0,0.0525,0.179,0.0,0.0498,0.961,140.253,3kf0WdFOalKWBkCCLJo4mA,3,0
0.668,0.758,5,-5.176,0,0.0332,0.483,1.89e-05,0.0837,0.834,147.989,3qQbCzHBycnDpGskqOWY0E,3,0
0.38,0.488,9,-6.637,1,0.029,0.126,7.23e-06,0.115,0.268,156.031,6DLbBlGIOjjEj0dNN25zhZ,3,0
0.693,0.595,8,-7.578,1,0.0311,0.0969,0.0,0.113,0.646,112.02,0caJ2wkqp4UmXBwdR2JvB5,4,0
0.497,0.635,2,-3.927,1,0.0273,0.00621,0.0,0.117,0.203,142.063,79uDOz0zuuWS7HWxzMmTa2,4,0
0.859,0.658,11,-4.79,1,0.159,0.145,0.0,0.12,0.672,100.065,6XSqqQIy7Lm7SnwxS4NrGx,4,0
0.74,0.758,1,-5.851,0,0.0921,0.061,1.44e-06,0.0967,0.757,171.925,73RbfOTJIjHzi2pcVHjeHM,4,0
0.646,0.783,7,-2.846,1,0.0356,0.00444,1.38e-06,0.171,0.49,121.08,7G0gBu6nLdhFDPRLc0HdDG,4,0
0.808,0.789,7,-5.88,0,0.236,0.0517,0.0,0.0819,0.465,136.01,7qLr3HMApUbyDkUvgIvHnB,4,0
0.674,0.609,2,-6.306,0,0.045,0.461,0.0,0.328,0.509,116.066,0OEe83mMZ5kaNw5uZQ7ilG,4,0
0.459,0.861,0,-3.762,0,0.0529,0.0474,5.38e-06,0.107,0.333,145.842,4ROknQyR1wOGPfmpTtB3z4,4,0
0.682,0.764,1,-6.314,1,0.0327,0.000779,0.0089,0.373,0.248,125.018,4GL9GMX9t7Qkprvf1YighZ,4,0
0.72,0.63,4,-3.547,0,0.277,0.673,0.0,0.0936,0.607,179.974,0DWdj2oZMBFSzRsi2Cvfzf,4,0
0.812,0.749,10,-6.389,0,0.0397,0.108,0.0,0.0599,0.841,134.971,56v8WEnGzLByGsDAXDiv4d,4,0
0.605,0.726,6,-4.515,1,0.0309,0.365,0.0,0.112,0.393,149.918,4JdSXF2p71cr8uCY3UiJM0,4,0
0.908,0.757,11,-3.889,0,0.0606,0.015,0.0,0.0673,0.577,106.031,4lMyi03aRk8nPBLLGyqAVz,4,0
0.53,0.678,6,-6.16,1,0.0278,0.506,6.23e-06,0.138,0.508,140.05,3Qu3Zh4WTKhP9GEXo0aDnb,4,0
0.776,0.831,11,-3.975,1,0.0457,0.316,0.0,0.0688,0.891,124.986,5Avril3IZ26DPVFHbJX8o6,4,0
0.49,0.352,6,-11.577,0,0.0254,0.709,0.0856,0.114,0.166,99.992,6GGtHZgBycCgGBUhZo81xe,4,0
0.686,0.897,11,-7.18,0,0.0386,0.0103,0.103,0.153,0.355,129.975,0FA4wrjDJvJTTU8AepZTup,4,0
0.585,0.86,6,-5.274,1,0.116,0.0566,0.000142,0.18,0.607,146.441,06tNJ27nVxbDwhiQMChWyr,4,0
0.631,0.535,0,-7.836,1,0.0842,0.464,0.0,0.115,0.22,140.127,5rurggqwwudn9clMdcchxT,4,0
0.92,0.696,6,-3.356,0,0.0742,0.183,0.0,0.149,0.545,106.966,505v13epFXodT9fVAJ6h8k,4,0
0.758,0.816,5,-7.284,1,0.0406,0.136,3.64e-06,0.326,0.915,139.959,0xGZjxYqcNQ8WqxyeZ4eSN,3,0
0.662,0.77,0,-4.887,1,0.0367,0.0875,0.0,0.35,0.769,132.057,103u49mLoJUge83B1CnLxI,4,0
0.971,0.671,10,-5.26,0,0.154,0.416,0.0,0.128,0.754,119.965,1kwPxt35W7cG3rryxR48PO,4,0
0.752,0.65,5,-6.683,0,0.12,0.653,0.00136,0.105,0.532,134.993,02wk5BttM0QL38ERjLPQJB,4,0
0.613,0.914,7,-5.153,1,0.03,0.00522,2.21e-06,0.26,0.916,141.978,1rXq0uoV4KTgRN64jXzIxo,4,0
0.678,0.739,3,-4.358,1,0.044,0.0712,0.0,0.388,0.108,110.967,0a4SMs889NwP8oWI7Vemle,4,0
0.642,0.706,7,-6.872,0,0.052,0.518,0.0,0.25,0.896,136.851,0JmnkIqdlnUzPaf8sqBRs3,4,0
0.645,0.8,6,-4.272,1,0.0363,0.0189,1.12e-05,0.0858,0.375,118.977,5kB6WithhB8Iv08EMNmAbt,4,0
0.524,0.643,9,-6.055,1,0.0297,0.451,0.0,0.221,0.397,135.962,0rCFRyEy4WXjRXNpO80Dzs,4,0
0.684,0.701,4,-11.994,0,0.0751,0.0875,0.135,0.111,0.498,124.969,7E9kejvFw8NDfuu4y3hqkp,4,0
0.699,0.541,0,-4.943,1,0.0826,0.0628,0.0,0.0916,0.365,98.395,6TBzRwnX2oYd8aOrOuyK1p,4,0
0.898,0.676,9,-5.196,1,0.187,0.14,0.0,0.101,0.742,147.991,0ZxhtATQ0a6EvQNZ0z6NKV,4,0
0.735,0.778,11,-3.23,1,0.0487,0.00105,0.025,0.0923,0.278,126.091,4D1k6x4MXTaSnljSvAXhaf,4,0
0.496,0.885,11,-2.969,0,0.0803,0.000886,0.0,0.191,0.665,145.863,0NwGC0v03ysCYINtg6ns58,4,0
0.645,0.803,1,-4.223,1,0.227,0.085,0.0,0.101,0.314,89.499,7EiUtdeoWcKqLi5ELZCjYf,4,0
0.639,0.723,7,-6.462,0,0.0532,0.511,0.0,0.167,0.878,136.872,2i2gDpKKWjvnRTOZRhaPh2,4,0
0.611,0.483,11,-6.216,0,0.055,0.214,0.0,0.124,0.204,145.983,39MK3d3fonIP8Mz9oHCTBB,4,0
0.731,0.667,7,-7.928,0,0.0815,0.134,0.0,0.114,0.485,123.042,1xWkeSPhf3bZqHY7Ncz8vp,4,0
0.703,0.429,8,-9.076,1,0.0308,0.783,1.48e-06,0.113,0.416,129.034,0qCPD6ilr9nXkI4KVZgcns,4,0
0.588,0.758,5,-2.347,1,0.0305,0.0251,0.0,0.131,0.387,114.991,3MytWN8L7shNYzGl4tAKRp,4,0
0.657,0.871,7,-4.614,1,0.0675,0.0031,0.0,0.102,0.532,114.974,2KtGiBi5CrX2ERPD2PAS34,4,0
0.599,0.526,9,-7.812,0,0.0385,0.0408,0.00256,0.209,0.134,90.018,6Ec5LeRzkisa5KJtwLfOoW,4,0
0.483,0.768,0,-4.911,1,0.0344,0.014,0.0,0.109,0.332,166.061,3BHFResGQiUvbYToUdaDQz,4,0
0.353,0.77,1,-11.066,0,0.0493,0.0016,0.598,0.109,0.224,145.225,7MSWxMumjz6lHj7oRApNbg,4,0
0.852,0.675,2,-5.738,1,0.0363,0.397,0.00317,0.0905,0.528,132.005,5RcxRGvmYai7kpFSfxe5GY,3,0
0.775,0.298,9,-9.351,1,0.0517,0.211,0.000233,0.132,0.0472,120.091,0AAMnNeIc6CdnfNU85GwCH,4,0
0.768,0.644,5,-6.671,0,0.136,0.736,0.000837,0.173,0.53,95.05,609E1JCInJncactoMmkDon,4,0
0.525,0.526,5,-7.03,1,0.0534,0.634,0.127,0.103,0.562,85.274,1wUnuiXMMvhudmzvcCtlZP,3,0
0.632,0.729,7,-3.066,1,0.112,0.414,0.0,0.0987,0.862,110.238,3B0swL7Qil9bB7eKzBREBK,3,0
0.375,0.65,0,-4.031,1,0.0402,0.0122,0.0,0.189,0.0752,203.89,4hqJ4bSlYJOXb6Z4SRmzxs,4,0
0.784,0.826,7,-6.34,0,0.0538,0.0965,7.09e-05,0.123,0.893,138.078,2mpoNBkngUEwnaKoBhZ0vl,3,0
0.419,0.47,4,-5.016,1,0.0296,0.0236,0.0,0.163,0.133,119.294,1zU8j1x3yi9xalMF96pzKp,3,0
0.782,0.812,0,-6.613,1,0.0469,0.567,0.00045,0.101,0.7,122.063,6n2P81rPk2RTzwnNNgFOdb,3,0
0.672,0.782,5,-6.499,1,0.0421,0.148,4.73e-06,0.296,0.239,106.026,3xYJScVfxByb61dYHTwiby,4,0
0.671,0.876,7,-5.681,0,0.0352,0.12,0.188,0.0823,0.964,129.998,23RoR84KodL5HWvUTneQ1w,4,0
0.842,0.756,7,-7.409,0,0.338,0.525,2.21e-06,0.0871,0.421,169.925,3XB5uhhlYSnkxpSihkNQwh,4,0
0.488,0.67,2,-5.759,1,0.0268,0.0969,0.00022,0.257,0.484,142.139,3oZ6dlSfCE9gZ55MGPJctc,4,0
0.911,0.536,4,-7.884,0,0.282,0.00897,3.73e-06,0.111,0.584,146.014,1KUZ33cOqk3X4Ezk0aZnVp,4,0
0.59,0.36,7,-9.643,1,0.0301,0.599,0.0,0.112,0.379,169.909,4nHJcUtNSUVjXRnjdP29Bk,4,0
0.477,0.565,1,-8.3,1,0.0334,0.000195,0.0011,0.193,0.0399,151.928,0NaUT74rJ0NHS62fewzatU,4,0
0.62,0.706,3,-4.176,1,0.0251,0.0755,7.78e-06,0.185,0.591,81.989,72kGuWpRiuA149Bn5lDkIO,4,0
0.54,0.307,10,-10.663,0,0.0243,0.573,5.72e-06,0.0992,0.249,92.886,33vrRiIiut4rOFmkgorJD6,4,0
0.807,0.721,4,-6.211,0,0.0508,0.51,0.00216,0.115,0.532,134.014,6rdkCkjk6D12xRpdMXy0I2,4,0
0.926,0.577,10,-6.805,0,0.367,0.0401,0.0,0.23,0.304,134.383,73S4fsK22WH929PLFNYgOj,4,0
0.553,0.786,8,-5.477,0,0.0325,0.0438,0.0,0.119,0.673,149.968,0RBw4ODUQPO4cuAOZtBGga,4,0
0.547,0.855,7,-4.7,1,0.0597,0.0164,0.0,0.144,0.282,131.073,4e3ZNTAV6PCrdYMUrUlMpQ,4,0
0.361,0.395,5,-8.51,0,0.0429,0.858,0.00356,0.211,0.208,75.923,2Q0aElTZQtEUsoiaQfizu6,3,0
0.504,0.91,11,-3.736,1,0.332,0.0235,4.16e-06,0.175,0.337,151.657,6lDJ0CkQ6LdQv5EUQ39rpg,4,0
0.671,0.588,7,-4.675,1,0.0299,0.617,0.0,0.111,0.543,96.965,4s8BIKx4Zh6ryAEz8RTlaU,4,0
0.804,0.771,9,-4.067,0,0.0433,0.357,3.07e-06,0.108,0.739,126.956,65FftemJ1DbbZ45DUfHJXE,4,0
0.576,0.57,7,-7.925,1,0.0434,0.362,0.0,0.0668,0.378,147.803,4ABYxlb92WBIjHu7TIKmml,4,0
0.634,0.725,0,-4.88,0,0.0577,0.0754,0.0,0.208,0.845,159.898,7mLPSkAJraASgNk6ywyTkp,4,0
0.615,0.632,1,-8.539,1,0.292,0.108,0.0,0.129,0.194,150.126,1L0OmJV0LnPDWuHCIGmBV6,4,0
0.869,0.557,11,-7.112,0,0.384,0.577,0.0,0.139,0.629,124.927,7LTCmtMpf3JPfBE8gAl64z,4,0
0.698,0.664,8,-4.027,0,0.0406,0.302,0.0,0.268,0.747,144.981,6X5WZbJzXtk6aO03HlxuZ9,3,0
0.524,0.692,4,-3.866,1,0.0369,0.311,0.0,0.192,0.621,163.874,30Y4CV7A6YqtQtTTo7Ue4j,4,0
0.474,0.763,2,-4.632,1,0.0505,0.159,0.0,0.138,0.231,78.133,0zo975x58DlXbZllWvfYhg,4,0
0.759,0.567,2,-7.911,1,0.248,0.118,0.0278,0.105,0.421,87.981,11xC6P3iKYpFThT6Ce1KdG,4,0
0.816,0.367,2,-9.354,1,0.0588,0.314,0.0,0.0987,0.413,116.035,1SRw5p2lVAi7RGlHEmZg66,4,0
0.73,0.729,10,-3.939,0,0.203,0.0602,0.0,0.3,0.885,93.159,3bkpVSoNvBkvt9LJMFT5at,4,0
0.795,0.507,1,-8.06,1,0.303,0.0612,0.0,0.272,0.48,146.771,0Ymjv0OJeIIPXr6s9wi3iW,4,0
0.727,0.677,7,-2.871,1,0.0325,0.248,0.0,0.143,0.639,118.995,5xXqyjLicvEpch72qEryFT,4,0
0.813,0.621,5,-5.614,0,0.0618,0.0405,2.74e-06,0.67,0.545,121.057,4o82J5zr4DFEs9yj5szCVX,4,0
0.518,0.557,1,-4.839,1,0.0332,0.0258,2.46e-06,0.156,0.216,111.865,2gT2iF1YK5r54A2PDEXVv8,3,0
0.683,0.764,2,-5.995,1,0.0441,0.0427,0.0,0.0963,0.137,149.949,0PB0O24JqAuNdOAFVJljMS,4,0
0.731,0.605,1,-5.01,1,0.19,0.067,7.7e-06,0.177,0.413,132.946,41bmnQZoDMQdDh5zyomtW7,4,0
0.624,0.585,3,-5.847,1,0.0328,0.3,0.0,0.0916,0.65,142.883,1HCdems7PQZRj42QDWLA0A,4,0
0.623,0.755,7,-5.386,1,0.0415,0.00306,0.0,0.387,0.32,119.957,0u8rZGtXJrLtiSe34FPjGG,4,0
0.856,0.719,0,-4.923,0,0.194,0.587,2.89e-05,0.09,0.417,128.161,7EpOXgSRgnglRWr86pZfGU,4,0
0.352,0.628,1,-6.259,1,0.0428,0.0264,4.74e-05,0.0952,0.387,140.431,3zXIvb4nZ3cTdT8CsbTy3U,4,0
0.515,0.781,4,-2.608,1,0.0535,0.00192,0.0,0.054,0.57,139.846,6dTA6y0C2ReQklntzZl8l3,4,0
0.934,0.486,0,-9.561,0,0.164,0.466,3.73e-05,0.0963,0.372,130.052,5fpyAakgFOm4YTXkgfPzvV,4,0
0.633,0.607,0,-6.182,0,0.0532,0.183,1.38e-06,0.167,0.363,74.029,2N0SPREDYqILVEFSsWF5N5,4,0
0.686,0.733,2,-6.483,1,0.0401,0.111,0.0,0.153,0.7,124.882,6vjZxvzdAeHp7jv3R398Xm,4,0
0.445,0.797,11,-5.086,0,0.0434,0.000227,0.0,0.363,0.267,135.483,444vevlQjTnKioLLncteGv,4,0
0.849,0.614,1,-7.323,1,0.317,0.0282,0.0,0.0603,0.472,111.363,6c6WmIHcHlhccEwSFBhzNa,5,0
0.768,0.714,10,-5.11,1,0.0401,0.352,0.0,0.15,0.842,131.443,5YqEzk3C5c3UZ1D5fJUlXA,4,0
0.531,0.525,1,-6.5,0,0.0671,0.232,0.0,0.441,0.502,66.9,7oDd86yk8itslrA9HRP2ki,4,0
0.643,0.766,4,-7.67,0,0.145,0.198,7.99e-06,0.14,0.35,141.986,5iDNf2uMgRzmQpcmGAzOUk,4,0
0.639,0.676,5,-7.376,0,0.11,0.296,0.00059,0.18,0.852,179.971,4Nf5EZ40JenjMUKXOiyRU5,3,0
0.461,0.887,11,-4.871,0,0.0429,0.000219,0.0,0.104,0.411,95.964,5ya0TmUQw2wHMkq36rPsnd,4,0
0.703,0.791,7,-6.792,0,0.0657,0.255,0.0,0.106,0.759,142.219,7dR09k1an5JEq7ch0Y5hvV,3,0
0.538,0.742,2,-5.355,1,0.114,0.138,4.67e-05,0.0934,0.25,96.107,5mHdCZtVyb4DcJw8799hZp,4,0
0.843,0.669,1,-4.105,0,0.0639,0.0846,1.28e-05,0.105,0.435,136.979,52NGJPcLUzQq5w7uv4e5gf,4,0
0.791,0.892,0,-2.58,1,0.0521,0.0509,0.000355,0.0609,0.916,97.008,2hn2zOA2XFlv6DSmesylrL,4,0
0.602,0.91,7,-3.404,1,0.0308,0.00126,0.000174,0.12,0.228,127.944,3BKD1PwArikchz2Zrlp1qi,4,0
0.777,0.604,9,-4.452,0,0.0397,0.000713,5.64e-05,0.151,0.121,111.998,2Hc1LaV6bzFil3dE71eORA,4,0
0.549,0.608,5,-8.253,1,0.0481,0.682,0.0,0.0966,0.399,78.534,39OclE5hZematADrdfaWvE,4,0
0.327,0.452,9,-9.726,1,0.0277,0.344,0.00332,0.11,0.202,132.427,4qG7hWhljsqqENL5PaLA2z,4,0
0.654,0.62,2,-5.855,1,0.0846,0.177,0.0,0.0987,0.653,146.928,6NdnvPwQvZb147DVa4x14h,4,0
0.427,0.278,10,-8.83,1,0.0331,0.47,2.22e-05,0.135,0.374,85.633,40vKwNlXXKUmQMGceAoEpy,3,0
0.662,0.801,8,-6.397,0,0.0859,0.256,0.0,0.126,0.827,114.922,1piak4R3yW4otWWyaSqyCH,3,0
0.616,0.834,9,-3.069,1,0.0664,0.06,0.0,0.338,0.746,151.701,435g6uM0Atz3MyYwafHEss,4,0
0.427,0.915,5,-1.909,1,0.0619,0.00667,0.0,0.221,0.355,162.201,4tMzIAFTFdqGBQLdfbPces,4,0
0.552,0.774,10,-3.685,1,0.0401,0.215,0.0,0.126,0.194,75.07,2E0bqoMlIb2xmFyZHRjtzK,4,0
0.498,0.764,4,-5.006,1,0.0309,0.123,3.07e-05,0.119,0.489,147.984,73zawW1ttszLRgT9By826D,4,0
0.759,0.646,1,-7.603,1,0.12,0.231,0.0,0.161,0.445,111.043,37CoOXIsgF3NzbK1zHZetk,4,0
0.555,0.729,1,-5.062,1,0.0443,0.000374,0.000139,0.347,0.482,139.864,3t0ic4mkhvhamrKDkulB8v,4,0
0.613,0.765,2,-5.058,0,0.0318,0.259,4.28e-06,0.0832,0.343,139.993,0JtgoDDf0ggWaoXCGhcOoT,4,0
0.568,0.841,8,-3.802,1,0.0261,0.00514,0.000503,0.147,0.668,103.983,03fs6oV5JAlbytRYf3371S,4,0
0.775,0.677,8,-4.703,0,0.0442,0.0313,0.00517,0.112,0.698,124.011,51FvjPEGKq2zByeeEQ43V9,4,0
0.664,0.401,6,-10.934,0,0.0344,0.806,3.5e-06,0.108,0.315,109.846,4zmKGsrXjLmljb5fTaBTot,4,0
0.782,0.812,0,-6.613,1,0.0469,0.567,0.00045,0.101,0.7,122.063,6f8wbdo8KU5ETWJA7lapgS,3,0
0.911,0.536,4,-7.884,0,0.282,0.00897,3.73e-06,0.111,0.584,146.014,2KcQ0PbPj0O3P48B9YX7iN,4,0
0.715,0.642,10,-7.492,0,0.0515,0.0687,0.0,0.0997,0.169,105.964,4PA1wK0leCjmRZlP5dQ8Lv,4,0
0.582,0.878,11,-4.564,1,0.0404,0.0305,0.0,0.0791,0.581,140.03,2D3JfPyY2LkzXgNOb7qziR,4,0
0.689,0.461,2,-10.873,1,0.226,0.0983,1.28e-05,0.111,0.26,142.014,2OwdUZPORY0EAdRBF9hSZD,4,0
0.55,0.366,10,-8.46,1,0.0276,0.447,4.43e-06,0.101,0.16,79.401,59KOoHFcw5XfICnO57holu,3,0
0.896,0.581,11,-6.293,1,0.242,0.0334,0.0,0.0941,0.544,133.957,6dNOefmb6Lgl5vNtJsSajt,4,0
0.696,0.555,11,-7.035,1,0.0353,0.0603,0.0,0.175,0.577,104.989,6vsa5VDsIaWC8oJnowU65l,4,0
0.767,0.662,5,-4.856,0,0.0578,0.103,0.0,0.123,0.259,143.943,3OGCNLxpBmTYRxPZg2yDE5,4,0
0.87,0.517,1,-7.918,1,0.0475,0.576,0.00553,0.11,0.54,111.002,3HqcNJdZ2seoGxhn0wVNDK,4,0
0.815,0.834,4,-2.828,0,0.0475,0.0327,0.000268,0.27,0.692,129.989,4uOBL4DDWWVx4RhYKlPbPC,4,0
0.415,0.573,1,-6.567,1,0.0286,0.28,0.00449,0.0966,0.322,80.95,4kvjThnfQIsPOKjxx0aZDu,4,0
0.633,0.454,9,-8.016,0,0.0875,0.739,0.0,0.148,0.282,74.828,5ydjxBSUIDn26MFzU3asP4,4,0
0.516,0.254,9,-16.027,0,0.0589,0.816,0.855,0.189,0.304,56.829,0WFryfbNKPXVtVQlz5dZ8H,4,0
0.767,0.798,1,-7.653,1,0.111,0.00201,0.00372,0.125,0.224,135.748,61eJ7HqXGyHfmHIqJApX7v,4,0
0.787,0.57,3,-5.881,1,0.225,0.0449,0.0,0.135,0.733,142.974,6T7FXSuXykeGktMLGp8WgE,4,0
0.759,0.706,11,-6.063,0,0.336,0.0992,1.52e-05,0.645,0.355,145.064,7rzNKooM3JrKVT40fR22HI,4,0
0.596,0.651,9,-4.604,1,0.0331,0.0971,0.0,0.279,0.255,73.959,0gWrMbx6pbdH3n3nsLjE55,4,0
0.659,0.794,5,-4.379,0,0.0381,0.349,3.91e-06,0.168,0.776,123.801,1uTHr7ij3eiDdUXvQfA5au,4,0
0.795,0.781,1,-4.647,1,0.141,0.285,0.0,0.108,0.687,104.972,7mpdNiaQvygj2rHoxkzMfa,4,0
0.523,0.477,0,-6.786,1,0.392,0.855,0.0,0.146,0.57,79.921,6otePxalBK8AVa20xhZYVQ,4,0
0.768,0.74,0,-6.595,1,0.336,0.696,6.81e-06,0.23,0.532,141.059,0yUaLqhsVsguBpoOPL4cO7,4,0
0.692,0.808,2,-3.757,1,0.0396,0.0834,3.75e-05,0.0913,0.802,143.977,7phmBo7bB9I9YifAXqnlqV,4,0
0.544,0.396,10,-7.804,1,0.0637,0.607,6.17e-05,0.0969,0.502,157.939,4mGrWfDISjNjgeQnH1B8IE,3,0
0.861,0.611,1,-7.891,1,0.0427,0.0764,0.0,0.0763,0.803,114.995,2YXGbxICUdOUJe9OPlicy1,4,0
0.739,0.536,1,-10.843,1,0.308,0.231,0.0,0.35,0.64,82.549,7icwQvajsokotDfM3tefW6,4,0
0.886,0.781,5,-1.837,0,0.333,0.0895,0.0,0.0715,0.672,104.996,3gTQwwDNJ42CCLo3Sf4JDd,4,0
0.732,0.855,7,-4.064,1,0.0415,0.306,0.0,0.12,0.221,106.004,3ZEno9fORwMA1HPecdLi0R,4,0
0.939,0.521,1,-7.468,1,0.379,0.195,0.0,0.201,0.515,124.995,4EzkcqltSOxYE2lstuLOFs,4,0
0.784,0.7,1,-5.289,1,0.0396,0.0112,1.76e-05,0.163,0.204,126.015,6l8mgVN9Xf1hiDIFGA6CTE,4,0
0.778,0.632,2,-5.6,0,0.0493,0.274,0.0,0.0915,0.498,122.104,4nrPB8O7Y7wsOCJdgXkthe,4,0
0.633,0.643,0,-8.122,1,0.0252,0.106,0.00831,0.78,0.472,103.842,43MifzVnh8W3jJN0xqU9jR,4,0
0.732,0.464,1,-9.722,1,0.0527,0.0899,3.1e-05,0.0997,0.647,149.954,1N8klHEbZ0bFOHnMVs8C9S,4,0
0.833,0.848,6,-3.703,1,0.222,0.069,0.0,0.335,0.934,160.114,0aoLgGE9S9qMjIGtTgpnNd,4,0
0.681,0.822,5,-5.68,0,0.227,0.00262,0.0,0.159,0.427,98.952,2buC0ru4cVutdUhxIjH9Bj,4,0
0.893,0.851,3,-5.342,0,0.0979,0.145,6.49e-05,0.319,0.959,110.002,6MZi5j60L80SZLBxN0bv8s,4,0
0.457,0.725,1,-5.979,1,0.0318,8.66e-05,0.000126,0.13,0.318,141.936,4l5w5qGInIhwfvpYmPIYdK,4,0
0.667,0.786,6,-6.973,0,0.0393,0.176,0.00107,0.149,0.781,135.873,2bXJMQZSJND3UYq5mjV4cB,3,0
0.486,0.899,2,-4.713,1,0.0489,0.00115,0.0,0.102,0.356,169.934,7jvtmQ3onpWeUm7dyFSSSc,4,0
0.783,0.768,11,-8.471,0,0.157,0.00198,0.0,0.171,0.267,143.071,3FhZPYvMGSjFc6boVYKlCv,4,0
0.738,0.843,11,-4.749,0,0.0607,0.355,4.54e-05,0.358,0.734,143.09,775hCSePn3GW4h9nZ636kq,3,0
0.696,0.733,1,-6.181,1,0.256,0.115,0.0,0.111,0.292,98.355,4ZYAU4A2YBtlNdqOUtc7T2,4,0
0.684,0.63,10,-6.143,0,0.0589,0.0171,0.000927,0.194,0.177,149.947,11B7WTuoInwUvuP1BnnGWW,4,0
0.673,0.82,0,-3.473,1,0.222,0.077,0.000615,0.297,0.524,111.955,4PzxlHzDM3bDafkHjg1XCX,4,0
0.528,0.513,9,-8.266,1,0.0306,0.848,0.0127,0.326,0.463,131.952,5sA3i6SGkILMiZW6Fhx4wv,4,0
0.706,0.648,8,-6.348,1,0.324,0.505,0.0,0.215,0.802,77.533,6OfOzTitafSnsaunQLuNFw,4,0
0.636,0.592,11,-5.025,1,0.0285,0.127,0.0,0.134,0.266,120.058,7cRggVoZ18mmvIN2EcSQ3J,3,0
0.674,0.759,11,-8.234,0,0.0695,0.0784,0.472,0.296,0.109,134.038,3vcLw8QA3yCOkrj9oLSZNs,4,0
0.53,0.874,7,-3.594,1,0.043,0.0485,0.0,0.153,0.537,81.034,67IfTiMwPNN0wQE7Scfzu9,4,0
0.634,0.538,0,-9.213,1,0.0603,0.0514,0.0,0.099,0.152,168.029,7l6nGz4gp6HGs5Cvmdeqe4,5,0
0.671,0.845,11,-4.93,0,0.048,0.0207,0.0,0.329,0.775,110.056,11C4y2Yz1XbHmaQwO06s9f,4,0
0.574,0.79,0,-5.541,1,0.0411,0.00443,0.0,0.121,0.44,106.997,3FtQes77xlbS9QTVts7p2u,4,0
0.877,0.803,9,-3.195,1,0.0507,0.734,0.056,0.087,0.795,130.028,6njJR3OIp3oA0Kc4aC9Tzf,4,0
0.79,0.724,8,-3.622,1,0.0353,0.023,0.0,0.448,0.148,140.009,4sX6GorfHFAy9UdJM00c3v,4,0
0.772,0.921,5,-3.221,0,0.0531,0.0103,0.0,0.334,0.842,119.992,7kaFsQygyiCqRboWCXztxZ,4,0
0.549,0.636,9,-4.636,1,0.0387,0.0968,0.0,0.279,0.266,74.142,3pI3nzi2Y0Iyj1nATDOeQV,4,0
0.496,0.593,4,-5.154,1,0.0285,0.0476,0.0,0.0909,0.177,91.038,3AAY8YicetRPlDAkibHLiS,4,0
0.554,0.741,1,-5.006,1,0.0412,0.000575,0.000261,0.398,0.45,139.923,3uMO7jmdXxwSijvxNXDgE4,4,0
